"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ASV","Taxon","Confidence","Direction","Genus","Species"
12.9036645362131,-0.992689786748711,0.243837178888742,-4.07111742053765,4.67881560865458e-05,0.0034553919717249,"80e614bcdf199174540d076b447e689b","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans ATCC 27755",0.990063898,"Higher in HC","g__Dorea","s__Dorea formicigenerans ATCC 27755"
32.909032009338,-0.740286825109025,0.182814957210878,-4.04937777741622,5.13539893428124e-05,0.00365713766962743,"fbf8da8f1021ebd2db93cb05981aa6b0","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium",0.995265692,"Higher in HC","g__Lachnoclostridium",NA
8.32610975331593,0.793664043830275,0.196586862767951,4.03721811648782,5.40887757268181e-05,0.00371906961376811,"3d3c87fbad0d3829c3f1d9afbd03075e","k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter",1,"Higher in RA","g__Turicibacter",NA
45.8407000933742,-0.560391840817078,0.139397089767269,-4.02011147974955,5.81706084918933e-05,0.00386640644442784,"7328b3c058706537e8c4423cde97d643","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena",0.913373138,"Higher in HC","g__Dorea","s__Dorea longicatena"
38.6149901653696,0.776053788006366,0.195502463077104,3.96953458177301,7.20131552449046e-05,0.00456842833690049,"4d3e13e0ef5b6ef1a57670af95d6feee","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus] gnavus group",0.982776881,"Higher in RA","g__[Ruminococcus] gnavus group",NA
4.91571120057578,1.28544180532301,0.324175602674458,3.96526387155012,7.33147977837591e-05,0.00456842833690049,"23097df98473770d4d662b79657b198f","k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus",0.999999997,"Higher in RA","g__Streptococcus",NA
65.4802287672036,-0.582240081633132,0.149822640106848,-3.88619557910541,0.000101827478827052,0.00615284826609523,"4a365ee0524ea5a08857b88b7cb35f9d","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia",0.967195255,"Higher in HC","g__Roseburia",NA
10.3298615011961,1.07630662914991,0.278516167956223,3.86443141541098,0.000111348270194184,0.00653024855197653,"31195c84a5b105ff7d99b49678cae81f","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia",0.976451186,"Higher in RA","g__Blautia",NA
35.2993712607665,-0.716850858865651,0.187629665315377,-3.82056247694485,0.000133147670356647,0.00758561299117586,"6c7acd49f154e94d7fddf467348905cb","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium",0.718718935,"Higher in HC","g__Lachnoclostridium",NA
1.14916568026676,-2.37753800546855,0.630046403109792,-3.77359190328436,0.000160913903600216,0.00891284232718974,"a23ecde162cfc49b3f8971630a293509","k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium 5;s__Ruminococcus sp. A254.MGS-108",0.99548139,"Higher in HC","g__Ruminiclostridium 5","s__Ruminococcus sp. A254.MGS-108"
